Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
26431,Edward H White,Network 13,23,14,1390384,992259,117,8480.84
25391,Theophilus Schmid School,Network 12,32,19,1945798,1452208,175,8298.32
22431,Burnham/Anthony Inclusive Acad,Network 13,64,35,4006997,2754716,370,7445.2
25751,James Ward School,Network 6,58,35,4067311,2944753,491,5997.44
31061,Ralph H Metcalfe Com Acad Sch,Network 13,49,23,3004949,2026568,319,6352.88
25111,Peter A Reinberg School,Network 1,83,56,6072744,4656316,750,6208.48
25931,Ludwig van Beethoven Elem,Network 9,38,20,2172821,1339264,303,4419.99
24311,George Manierre School,Network 4,45,25,2892818,1946738,267,7291.15
29291,Stone Scholastic Academy,Network 2,61,31,4095077,2241623,554,4046.25
26771,Belmont-Cragin Elem,Network 3,75,42,4235314,2877391,524,5491.21
26191,Arthur R Ashe Jr School,Network 12,47,26,2981645,1971604,346,5698.28
41121,Northwest Middle School,Network 3,61,34,3395242,2494812,537,4645.83
23411,Josefa Ortiz De Dominguez Elementary School New Gary,Network 7,63,30,4063874,2600731,386,6737.63
30101,Ruben Salazar Bilingual Education Center School,ISP,43,25,2737546,1913259,355,5389.45
29251,John J Pershing East Mag Sch,Network 9,57,39,4001995,3182819,409,7782.0
22721,Frederic Chopin School,Network 5,63,31,3884423,2414777,309,7814.87
23921,Friedrich L Jahn School,Network 4,55,34,3722289,2627207,330,7961.23
25861,John Greenleaf Whittier School,Network 7,28,18,1763661,1465384,228,6427.13
24981,Ambrose Plamondon School,ISP,25,17,1572953,1135122,93,12205.62
29051,Leif Ericson Scholastic Academ,Network 5,48,30,3438105,2537990,301,8431.86
23501,Alexander Hamilton School,Network 4,53,36,3605017,2798269,502,5574.24
22191,George Rogers Clark School,ISP,34,21,1935548,1352518,136,9944.97
23721,Charles R Henderson School,Network 8,32,22,2191799,1621594,225,7207.08
26701,Fairfield Academy,Network 10,58,35,3350341,2262880,470,4814.61
24791,James Otis School,Network 6,68,35,4201432,2809824,348,8074.23
23551,Sharon Christa Mcauliffe Schoo,Network 4,72,49,4918083,3929867,496,7923.12
24511,Ellen Mitchell School,ISP,46,26,2925045,2059326,445,4627.68
31151,Charles Kozminski Com Acad,Network 9,34,19,2132565,1484003,238,6235.3
29031,Stephen Decatur Classical Scho,Network 2,27,16,1946685,1281682,337,3803.21
25911,Richard Yates Elementary School,Network 5,68,35,4291663,2640513,280,9430.42
31141,Pilsen Community Academy,Network 7,46,25,2570996,1774338,215,8252.69
22221,Hiram H Belding School,,59,41,4153864,3175862,0,0.0
30071,Blair Early Childhood Center,,70,26,4230283,2117700,0,0.0
23731,Patrick Henry School,Network 1,60,39,4138674,3045851,407,7483.64
26201,John T Mccutcheon School,Network 2,70,33,4222175,2471800,314,7871.95
26351,Genevieve Melody School,Network 5,56,25,3618360,1879189,315,5965.67
26441,Amelia Earhart Opt for Know Sc,Network 12,25,16,1908443,1292606,186,6949.49
30081,Frederick Stock School,,48,22,2956640,1598567,0,0.0
29231,Walter L Newberry Mth/Sci Acd,Network 4,55,30,3900742,2462367,311,7917.59
22151,Clara W Barton School,Network 11,52,30,3263033,2292440,403,5688.43
30121,Wilma G Rudolph Learning Center,,49,15,2859481,1190322,0,0.0
23791,Agustin Lara Academy,ISP,56,33,3824538,2826394,298,9484.54
26321,Benjamin E Mays Academy,Network 11,52,28,3163883,2099901,268,7835.45
24371,Michael Faraday School,Network 5,37,16,2027185,1071395,172,6229.03
25491,Edward F Dunne School,Network 13,30,18,2109945,1641864,185,8874.95
24651,Jane A Neil School,Network 12,81,29,4132672,1840574,229,8037.45
26061,Jackie R Robinson School,Network 9,22,11,1379569,880483,100,8804.83
22651,George F Cassell School,ISP,55,30,3668363,2375932,338,7029.42
11672,Diverse Lrn Pupil Pers Service,,49,8,4171932,809387,0,0.0
31101,Ninos Heroes Academic Center,Network 12,43,22,2669698,1613440,273,5910.03
25811,Daniel S Wentworth School,,67,32,4195067,2621156,0,0.0
41041,Francisco I Madero Mid School,Network 7,36,14,2452767,981110,223,4399.6
23511,John H Hamline School,Network 8,75,42,4554515,3092126,522,5923.63
26421,Mary E Mcdowell School,ISP,22,10,1129974,515559,88,5858.63
22641,Ira F Aldridge School,Network 13,35,15,1960772,1153025,203,5679.92
25761,Joseph Warren School,Network 12,30,17,1888999,1318814,251,5254.24
24551,Bernhard Moos School,Network 5,58,38,3782608,2751639,436,6311.1
22361,Charles Brownell Elem,Network 12,25,13,1655614,1003326,141,7115.8
53111,Manley Career Comm Academy HS,Network 15,35,15,1965146,1014284,137,7403.53
23141,Edward Everett Elementary School,ISP,32,18,1740214,1186565,84,14125.78
46491,Bowen High School,Network 17,60,27,3589090,1902803,255,7461.98
31301,Claremont Academy,Network 10,70,36,4508726,2999096,307,9769.06
23881,Paul Cuffe Elementary School,Network 11,44,20,2736380,1558496,216,7215.26
55171,Schl of Social Justice HS,Network 15,50,30,2878223,2087063,286,7297.38
55151,"Infinity Mth, Sci and Tech HS",Network 15,42,32,3285254,2465437,411,5998.64
55191,Bronzeville Schol Acad HS,Network 17,26,17,1887321,1377449,121,11383.88
55181,Multicultural Arts High School,Network 15,30,21,1999659,1544715,262,5895.87
55161,Daniel Hale Wms Prp Sch of Med,Network 17,27,16,1738748,1273400,84,15159.51
55011,Phoenix Military Academy,ISP,68,43,4114505,2459816,381,6456.24
25671,Lavizzo School,Network 13,46,26,2968054,1875950,344,5453.35
29211,Annie Keller Regional Gifted Magnet School,Network 10,23,13,1779726,1099283,221,4974.14
26751,Johnnie Colemon School,Network 13,29,18,2303869,1744634,157,11112.32
23631,Woodlawn Community,Network 9,23,15,1654417,1207906,150,8052.7
22071,New Field School,Network 2,79,45,5011863,3639217,479,7597.53
22621,George Washington Carver Elem,Network 13,52,28,3592372,2395589,440,5444.52
24811,Wells Preparatory School,Network 9,47,27,3094950,2110292,311,6785.51
46481,Chicago Academy High School,Network 14,57,40,4046483,3066928,589,5206.97
26371,MLK Academy of Social Justice,Network 11,37,20,2095139,1347141,198,6803.75
26461,Evergreen Academy School,Network 8,36,23,2625726,1939491,197,9845.15
26821,Calmeca Acad of Arts & Dual Lg,Network 8,79,49,5282799,3873192,582,6654.95
46461,Spry Community Links High School,Network 16,28,17,1932572,1236416,85,14546.07
32031,National Teachers' Academy (NTA),Network 6,77,52,5178379,3980760,696,5719.48
45221,Rickover Naval Academy,ISP,52,29,3611813,2277497,537,4241.16
46471,Al Raby High School,Network 15,53,27,3227121,2035867,122,16687.42
22951,Dewey Academy Of Multiclt Stud,Network 8,50,26,2966570,1845642,247,7472.23
29111,A Philip Randolph Magnet School,Network 11,44,30,3219420,2515401,305,8247.23
53071,George Westinghouse HS,Network 15,123,80,8081918,6055270,1259,4809.6
12670,City Wide Education General,,267,217,17080046,14511644,0,0.0
11880,Facility Opers & Maint - City Wide,,953,0,38222754,0,0,0.0
23771,Theodore Herzl School,Network 7,82,36,4285976,2353999,402,5855.73
11940,City Wide Transportation,,808,0,11115583,0,0,0.0
12050,Nutrition Support Services CW,,319,0,6579699,0,0,0.0
12410,Accounting,,51,0,3958483,0,0,0.0
53121,Edward Tilden Career Commmunity Academy,Network 16,42,24,2783447,1796277,242,7422.64
25061,Ravenswood School,Network 2,54,39,3635979,2933989,478,6138.04
11890,CPS Warehouse,,31,0,2298588,0,0,0.0
11540,Language & Cultural Education - City Wide,,33,0,2848973,0,0,0.0
66281,Chicago Math & Science Chtr,Charter,2,0,46640,0,608,0.0
14050,Ofc of Student Hlth & Wellness,,139,0,7357708,0,0,0.0
23641,Wendell Smith School,Network 13,45,22,2804853,1758610,327,5377.99
10615,CW Safety and Security,,870,0,14816499,0,0,0.0
24781,Brian Piccolo Elementary School,Network 5,74,45,4410798,3277232,578,5669.96
26521,Amos A Stagg School,Network 11,51,29,2840348,1857608,359,5174.38
23271,Melville W Fuller School,Network 9,48,26,2554710,1683949,274,6145.77
10610,Safety & Security,,35,0,2333768,0,0,0.0
24341,Marquette Elementary,Network 10,120,69,6913256,4643420,947,4903.29
24011,Pablo Casals School,Network 5,50,34,3048537,2282906,301,7584.38
12610,Budget and Management Office,,44,0,3512556,0,0,0.0
52011,World Language High School (at Little Village),Network 15,45,33,3176436,2556064,406,6295.72
26791,Tarkington School of Excellence,Network 10,103,61,6622063,4605257,775,5942.27
26861,Uplift Community High School,Network 14,55,23,3056323,1535132,234,6560.41
26881,Suder Montessori Magnet School,Network 6,62,26,3525987,1991255,446,4464.71
66351,ASPIRA Charter-Haugan Middle,,5,0,128772,0,0,0.0
66321,University of Chicago Charter School - Donoghue Campus,,4,0,110373,0,0,0.0
66151,Alain Locke Charter School,,3,0,40703,0,0,0.0
46521,Devry University Adv Academy,,14,11,1051265,747252,0,0.0
26891,Velma Thomas Early Child Ctr,,39,19,2350232,1428340,0,0.0
12510,Information & Technology Svcs,,145,0,12238802,0,0,0.0
10210,Law Office,,93,0,7671209,0,0,0.0
11010,Talent Office,,125,0,9413699,0,0,0.0
10760,Student Protections/Title IX,,39,0,2468095,0,0,0.0
11201,Access and Enrollment,,16,0,1139192,0,0,0.0
10110,Board of Trustees,,10,0,821847,0,0,0.0
10430,Internal Audit & Compliance,,14,0,1098628,0,0,0.0
15010,School Support Center CW,,48,0,2478102,0,0,0.0
12210,Procurement and Contracts,,22,0,1654325,0,0,0.0
12010,Nutrition Support Services,,26,0,1679863,0,0,0.0
10910,LSC Relations,,12,0,830336,0,0,0.0
5261,Department of JROTC,,12,0,1112888,0,0,0.0
10320,Inspector General,,50,0,3753038,0,0,0.0
11360,Early Childhood Development,,8,0,809548,0,0,0.0
12430,Accounts Payable,,18,0,1023792,0,0,0.0
10510,Communications Office,,15,0,838464,0,0,0.0
11610,Diverse Learner Supt&Svcs,,65,0,5001826,0,0,0.0
11870,Student Transportation,,34,0,1809023,0,0,0.0
12625,CW - Grant Funded Pgms Office,,10,0,620098,0,0,0.0
12450,Payroll Services,,48,0,2556628,0,0,0.0
25341,William T. Sherman Elementary School of Excellence,Network 8,42,20,2294721,1318789,210,6279.94
12440,Treasury,,5,0,450400,0,0,0.0
11910,Real Estate,,12,0,866051,0,0,0.0
12460,Risk Management,,3,0,253230,0,0,0.0
29411,Frazier Intl Baccl Mag School,ISP,31,23,2136699,1559717,129,12090.81
46621,Austin College and Career Acad,Network 15,40,23,2532145,1635924,153,10692.33
23581,John Harvard Elementary School of Excellence,Network 11,62,28,3343662,2060746,359,5740.2
12150,City Wide Capital Operations,,5,0,582655,0,0,0.0
26901,Frazier Prepartatory Academy,,4,0,41407,0,0,0.0
49131,Collins Academy High School,Network 15,44,25,2678727,1901857,241,7891.53
66254,ASPIRA Charter - Early College Campus,Charter,2,0,46392,0,266,0.0
29101,LaSalle Language Magnet School,ISP,60,40,4560250,3485048,582,5988.03
29391,Davis Magnet School,ISP,32,18,1798395,1177685,130,9059.12
23281,Robert Fulton School,Network 8,48,30,3282014,2434216,331,7354.14
12280,Business Diversity,,8,0,463440,0,0,0.0
26921,Disney II Magnet School,Network 14,119,80,8066838,6080529,427,14240.1
28151,Orr Academy,Network 15,41,20,2396909,1413403,308,4588.97
26091,Morton School of Excellence,Network 5,41,21,2341251,1376701,258,5336.03
23851,Julia Ward Howe School,Network 3,51,27,2976188,1890081,342,5526.56
28081,Edison Park Elementary School,Network 1,68,38,4201707,2802463,399,7023.71
11510,Language & Cultural Education,,6,0,599195,0,0,0.0
11860,Facility Operations & Maint,,13,0,1184328,0,0,0.0
15500,Planning and Data Management,,8,0,546868,0,0,0.0
22841,Anna R. Langford Comm Acad,Network 11,30,18,2015434,1403111,158,8880.45
46151,Harper High School,,20,10,320841,91176,0,0.0
26141,John Fostr Dulles Sch of Excel,Network 9,71,38,4216198,2809695,656,4283.06
63011,Global Citizenship School,,6,0,165329,0,0,0.0
26541,Carter G Woodson South,Network 9,45,24,2868066,1854951,281,6601.22
14060,Family & Community Engagement,,36,0,2316178,0,0,0.0
45231,Air Force Academy High School,Network 16,35,19,2528555,1540869,142,10851.2
22441,Irene C. Hernandez Middle Schl,ISP,89,58,6452128,4747231,712,6667.47
22251,South Shore Fine Arts Academy,Network 12,60,26,3224228,1829760,211,8671.85
26231,James W Johnson Sch of Excel,Network 5,43,24,2511372,1628654,171,9524.33
22591,Skinner North,Network 4,44,31,3143926,2407934,513,4693.81
22581,Dr. Jorge Prieto Math & Sci Ac,Network 3,90,63,6470064,5179909,693,7474.67
22451,Hughes/Davis,Network 13,75,40,4847331,3321109,434,7652.33
46111,Christian Fenger Academy,Network 17,46,24,2451085,1385278,214,6473.27
10710,Executive Office,,8,0,996495,0,0,0.0
63031,Hope Institute Learning Academy,,5,0,143861,0,0,0.0
63081,EPIC Academy,Charter,3,0,37470,0,262,0.0
13737,CW Sports and Facilities Mgmt,,23,0,1563296,0,0,0.0
10811,School Quality Measurement,,15,0,1198494,0,0,0.0
11210,Assessment,,14,0,1156628,0,0,0.0
14040,External Affairs & Partnership,,13,0,569199,0,0,0.0
2541,Principal Quality,,48,0,3127996,0,0,0.0
22291,Myra Bradwell Schl of Excellen,Network 12,56,32,3379325,2285354,477,4791.07
22341,Federico Garcia Lorca School,Network 4,76,50,5360619,4153917,618,6721.55
23061,George W Curtis School,Network 13,53,30,3347265,2387766,331,7213.8
22931,Charles S Deneen School,Network 12,62,30,3510741,2143298,413,5189.58
22921,Mariano Azuela Elementary School,Network 10,79,49,4867048,3442463,662,5200.09
22381,West Ridge Elementary School,ISP,82,48,5021766,3595493,596,6032.68
22691,Marvin Camras Elementary School,ISP,92,61,6628097,5098557,692,7367.79
46261,Wendell Phillips Academy,Network 17,75,44,4785871,2971539,444,6692.68
46101,Eric Solorio Academy High School,Network 15,133,80,8594473,5911290,1242,4759.47
47041,John Marshall Metro High Schoo,Network 15,42,24,2784367,1963611,198,9917.23
10450,Intergovernmental Relations,,7,0,454370,0,0,0.0
13725,Early College and Career,,33,0,2657495,0,0,0.0
11116,AUSL Program Support,,6,1,563742,102682,0,0.0
63091,Chicago Tech Academy HS,Contract,2,0,65494,0,342,0.0
10814,Pre-K - 12 Curriculum,,35,0,2647373,0,0,0.0
66442,Urbn Prp Chrt HS-Yng Men-Brnzv,Charter,2,0,51130,0,154,0.0
46631,South Shore Intl Colg Prep HS,Network 17,72,43,4818472,3291518,622,5291.84
22711,STEM Magnet Academy,ISP,44,31,2868905,2175222,406,5357.72
63051,Chicago HS for Arts,Contract,6,0,127985,0,574,0.0
11371,Student Support and Engagement,,28,0,1328742,0,0,0.0
10810,Office of Teaching & Learning,,19,0,1722998,0,0,0.0
13700,Literacy,,11,0,971936,0,0,0.0
10813,Soc Science & Civic Engagement,,16,0,1168445,0,0,0.0
10871,STEM Programs,,21,0,1568584,0,0,0.0
10890,Arts,,11,0,841681,0,0,0.0
10895,Social and Emotional Learning,,11,0,817861,0,0,0.0
11220,Policy and Procedures,,4,0,353437,0,0,0.0
10845,"Magnet, Gifted and IB Programs",,13,0,1230941,0,0,0.0
10850,Counseling & Pstsecondary Adv,,11,0,964051,0,0,0.0
11110,Network Support,,30,0,2831294,0,0,0.0
10875,CW-Pathwys to Collge & Careers,,42,4,1965242,374165,0,0.0
10816,Chief Education Office,,5,0,580284,0,0,0.0
13610,Innovation and Incubation,,24,0,1624985,0,0,0.0
66031,KIPP - Create College Prep,,4,0,94289,0,0,0.0
27091,James Shields Middle School,Network 8,62,37,4339122,3102154,337,9205.22
11070,Talent Office - Citywide,,197,0,2340589,0,0,0.0
46611,Sarah Goode HS,Network 16,98,63,6872517,5019366,985,5095.86
11385,City Wide Early Childhood,,24,0,1857853,0,0,0.0
66261,KIPP Ascend Charter School,,3,0,50176,0,0,0.0
46551,Back of the Yards,ISP,108,74,7169680,5145777,1068,4818.08
22611,William W Carter School,Network 9,37,21,1913378,1157361,245,4723.92
22671,Thomas Chalmers Specialty Sch,Network 5,47,27,2448000,1543168,187,8252.25
24751,Isabell C O'Keeffe School,Network 12,70,39,4122658,2705981,548,4937.9
24151,Leslie Lewis School,Network 3,55,34,3450244,2423722,356,6808.2
46641,Richard T Crane Med Tech HS,Network 15,55,35,3744796,2652819,308,8613.06
66112,U of C Chr-Woodlawn,Charter,5,0,91279,0,684,0.0
66691,Intrinsic Schools Charter,Charter,6,0,104688,0,959,0.0
63141,Camelot - Chicago Excel,,4,0,79928,0,0,0.0
10855,CW-Counseling & Pstsecondry Ad,,41,0,2696317,0,0,0.0
2411,Network 1,,11,0,962265,0,0,0.0
2421,Network 2,,9,0,827580,0,0,0.0
2431,Network 3,,11,0,890113,0,0,0.0
2441,Network 4,,10,0,858494,0,0,0.0
2451,Network 5,,11,0,1153592,0,0,0.0
2461,Network 6,,10,0,948904,0,0,0.0
2471,Network 7,,9,0,696507,0,0,0.0
2511,Network 11,,13,0,1359913,0,0,0.0
2521,Network 12,,11,0,863586,0,0,0.0
2531,Network 13,,12,0,1186668,0,0,0.0
2641,Network 14,,4,0,479000,0,0,0.0
2481,Network 8,,9,0,621696,0,0,0.0
2491,Network 9,,10,0,904936,0,0,0.0
2501,Network 10,,12,0,1097138,0,0,0.0
11674,Diverse Lrn Quality Instruct,,75,0,6134040,0,0,0.0
26301,Ronald E Mcnair Academic Cente,Network 3,78,31,3986206,1926985,296,6510.06
23451,Walter Q Gresham School,Network 11,49,24,2581491,1533001,292,5249.99
26051,Anton Dvorak Specialty Academy,Network 7,49,25,2721070,1693187,263,6437.98
10870,College and Career Success Off,,6,0,529900,0,0,0.0
49121,Little Village Multiplex,,3,1,217038,100083,0,0.0
63181,Horizon Science Academy-Southw,Charter,4,0,86754,0,735,0.0
10406,Freedom of Information Act Off,,4,0,288600,0,0,0.0
66951,Great Lakes Academy,,2,0,49609,0,0,0.0
11810,Finance,,5,0,509323,0,0,0.0
66091,North Lawndale Chtr-Christiana,Charter,4,0,99161,0,252,0.0
46681,Walter Henri Dyett High School,Network 17,70,42,4359753,3002442,526,5708.04
66255,ASPIRA Business/Finance Chrtr,Charter,3,0,97671,0,417,0.0
66618,YCCS-Jane Addams Alt HS,,2,0,35986,0,0,0.0
22631,Sadlowski Elem,Network 13,78,47,4978383,3650380,627,5822.04
10825,Dept. of Personalized Learning,,8,0,749585,0,0,0.0
66107,YCCS-McKinley-Lakeside HS,,2,0,43159,0,0,0.0
66591,Montessori Schl-Englwd Chrtr,,2,0,43159,0,0,0.0
13727,CW - Early College and Career,,20,4,1544968,323929,0,0.0
66629,YCCS-Youth Connection Acad HS,,2,0,40439,0,0,0.0
66617,YCCS-Innovations of Art Integr,,2,0,47971,0,0,0.0
66627,YCCS-West Town Acad Alt HS,,1,0,25860,0,0,0.0
10898,CW Social and Emotional Lrning,,26,0,2097717,0,0,0.0
63021,Plato Learning Academy,,3,0,59392,0,0,0.0
11551,Instructional Supports,,12,0,881900,0,0,0.0
66623,YCCS-Sullivan House Alt HS,,2,0,11875,0,0,0.0
63143,Excel Academy of Woodlawn,,1,0,22627,0,0,0.0
66631,YCCS-Chatham Academy,,2,0,61351,0,0,0.0
10415,Chief Operating Officer,,2,0,215000,0,0,0.0
26181,Bronzeville Classical,Network 9,30,17,1866642,1295577,455,2847.42
12120,Office of Portfolio Management,,10,0,925235,0,0,0.0
23521,Sor Juana Ines de la Cruz ES,Network 8,30,18,2107803,1479978,542,2730.57
2671,Network 17,,3,0,317835,0,0,0.0
63161,Little Black Pearl,,1,0,22627,0,0,0.0
2651,Network 15,,3,0,333835,0,0,0.0
2661,Network 16,,3,0,308000,0,0,0.0
46691,Englewood STEM HS,Network 16,87,51,5623676,3813490,659,5786.74
10560,Marketing,,5,0,476468,0,0,0.0
66441,Urban Prep Acad for Yng Mn-Chr,,3,0,97671,0,0,0.0
11405,Computer Science,,18,4,835457,287175,0,0.0
10465,Chief Equity Office,,9,0,448640,0,0,0.0
63131,Instituto Hlth Sci Career Acad,Charter,6,0,110403,0,601,0.0
66921,Instituto Justice-RLLAM Chrtr,,2,0,17812,0,0,0.0
66931,KIPP Bloom Charter,,4,0,95040,0,0,0.0
66331,Erie Elementary Charter School,,2,0,0,0,0,0.0
63144,Camelot - Southwest,,1,0,0,0,0,0.0
66614,YCCS-Community Youth Dev Inst,,1,0,0,0,0,0.0
14010,Chief Administrative Officer,,1,0,0,0,0,0.0
12470,City Wide Pension & Liab Ins,,6,0,0,0,0,0.0
