Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
23391,Alexander Graham School,Network 6,47,30,2632497,1919645,361,5317.55
23511,John H Hamline School,Network 8,69,41,3410564,2381020,522,4561.35
24881,Washington Irving School,Network 6,55,35,2945323,2246305,307,7316.94
29211,Annie Keller Regnl Gift Mag Sc,Network 10,24,15,1444216,870677,221,3939.69
26731,Barbara Vick Early Childhood & Family Center,,48,24,2578526,1779595,0,0.0
24601,Mount Vernon School,Network 13,32,20,1709719,1092838,215,5082.99
25571,George B Swift Specialty Schoo,Network 2,69,50,4066846,3313540,512,6471.75
23351,Jesse Owens Elem Comm Academy,Network 13,51,24,2504551,1272359,323,3939.18
49101,Ray Graham Training Center,,51,19,2509181,1324505,0,0.0
32081,Ashburn Community Area School,Network 10,56,36,3292426,2349072,310,7577.65
23441,John Gregory School,Network 5,41,22,2259400,1503144,237,6342.39
31081,Stephen F Gale Comm Academy,Network 2,50,24,2729884,1481839,338,4384.13
25991,Joseph Brennemann School,Network 2,60,28,2774319,1656768,473,3502.66
23801,William G Hibbard School,Network 1,95,65,5927000,4705757,840,5602.08
24131,Wendell E Green School,Network 11,40,24,2312667,1569639,277,5666.57
22431,Burnham/Anthony Inclusive Academy,Network 13,62,36,3008171,1939452,370,5241.79
22221,Hiram H Belding School,,52,36,3341283,2626825,0,0.0
24621,John B Murphy School,Network 1,56,40,3409363,2663927,526,5064.55
32021,Lionel Hamptn Fin/Perf Art Sch,Network 10,57,37,3237394,2443705,417,5860.19
29131,Hawthorne Scholastic Academy,Network 4,57,29,3574731,2031423,646,3144.61
23241,Fort Dearborn School,Network 11,39,24,2297411,1846648,323,5717.18
26431,Edward H White,Network 13,22,13,1275760,803315,117,6865.94
25391,Theophilus Schmid School,Network 12,27,16,1510576,1135210,175,6486.92
25751,James Ward School,Network 6,56,38,3158924,2437199,491,4963.77
31061,Ralph H Metcalfe Com Acad Sch,Network 13,38,21,2225326,1405261,319,4405.22
25111,Peter A Reinberg School,Network 1,86,58,5497006,4272389,750,5696.53
26191,Arthur R Ashe Jr School,Network 12,29,18,2053179,1503784,346,4346.2
41121,Northwest Middle,Network 3,49,28,2549085,1688026,537,3143.41
23411,Josefa Ortiz De Dominguez Elementary School New Gary,Network 7,60,35,3295181,2259262,386,5853.02
24311,George Manierre School,Network 4,53,29,2939200,1999484,267,7488.7
29251,John J Pershing East Mag Sch,Network 9,57,40,3473840,2748072,409,6718.99
22721,Frederic Chopin School,Network 5,63,37,3541148,2567828,309,8310.14
26201,John T Mccutcheon School,Network 2,66,36,3556817,2359250,314,7513.51
25181,Martha M Ruggles Elementary School,Network 12,38,24,2236628,1644800,266,6183.46
23921,Friedrich L Jahn School,Network 4,47,31,2568116,1994001,330,6042.43
29051,Leif Ericson Scholastic Academ,Network 5,44,27,2896946,2057219,301,6834.62
23501,Alexander Hamilton School,Network 4,45,30,2618683,1918946,502,3822.57
22191,George Rogers Clark School,ISP,31,18,1705326,1172181,136,8618.98
23721,Charles R Henderson School,Network 8,28,18,1614864,1132664,225,5034.05
26701,Fairfield Academy,Network 10,49,32,2412923,1797860,470,3825.28
24791,James Otis School,Network 6,61,38,3587911,2731628,348,7849.46
23551,Sharon Christa Mcauliffe Schoo,Network 4,69,48,4049198,3198320,496,6448.25
24511,Ellen Mitchell School,ISP,41,26,2180151,1597873,445,3590.75
31151,Charles Kozminski Com Acad,Network 9,30,17,1558778,1136387,238,4774.73
26771,Belmont-Cragin School,Network 3,58,31,3066844,1866699,524,3562.39
29031,Stephen Decatur Classical Scho,Network 2,26,11,1606567,763998,337,2267.08
30071,Blair Early Childhood Center,,53,22,2841118,1556778,0,0.0
23731,Patrick Henry School,Network 1,50,36,2968628,2302835,407,5658.07
26351,Genevieve Melody School,Network 5,57,26,3270846,1834093,315,5822.51
26441,Amelia Earhart Opt for Know Sc,Network 12,24,13,1465164,929030,186,4994.78
22151,Clara W Barton School,Network 11,49,29,2819578,2010084,403,4987.81
30121,Wilma G Rudolph Learning Center,,46,14,2496950,1099182,0,0.0
23791,Agustin Lara Academy,ISP,47,29,2805432,2039753,298,6844.8
53071,George Westinghouse High School,Network 15,107,73,6386629,4772146,1259,3790.44
25941,Carrie Jacobs Bond,Network 11,42,22,1924750,1179476,248,4755.94
24371,Michael Faraday School,Network 5,35,19,2064703,1433383,172,8333.61
29111,A Philip Randolph Magnet School,Network 11,45,30,3035303,2369395,305,7768.49
24651,Jane A Neil School,Network 12,68,25,2954131,1352113,229,5904.43
26061,Jackie R Robinson School,Network 9,23,12,1293664,808515,100,8085.15
22651,George F Cassell School,ISP,55,27,3051658,1950720,338,5771.36
49091,Hope College Prep HS,,33,13,1846322,983777,0,0.0
11672,Diverse Lrn Pupil Pers Service,,77,9,4991049,725996,0,0.0
25811,Daniel S Wentworth School,,60,35,3037777,2041290,0,0.0
41041,Francisco I Madero Mid School,Network 7,34,14,2077532,917804,223,4115.72
22641,Ira F Aldridge School,Network 13,22,12,948080,539716,203,2658.69
24551,Bernhard Moos School,Network 5,61,44,3107261,2404959,436,5515.94
53111,Manley Career Comm Academy HS,Network 15,30,13,1677605,832597,137,6077.35
46491,Bowen High School,Network 17,52,24,2515878,1488104,255,5835.71
26371,MLK Academy of Social Justice,Network 11,31,18,1570244,957396,198,4835.34
55011,Phoenix Military Academy,ISP,63,40,3540858,2111745,381,5542.64
26841,North River School,Network 1,41,25,2057945,1373627,302,4548.43
31301,Claremont Academy,Network 10,55,31,3241645,2323227,307,7567.54
23881,Paul Cuffe Elementary School,Network 11,38,25,2475393,1833336,216,8487.66
23321,Frank L Gillespie School,Network 12,58,39,3053464,2344317,310,7562.35
55171,School of Social Justice (at Little Village),Network 15,43,27,2382610,1747151,286,6108.92
55151,"Infinity Mth, Sci and Tech HS",Network 15,43,33,2587955,1956594,411,4760.55
55191,Bronzeville Schol Institute,Network 17,37,26,2352038,1745627,121,14426.69
55181,Multicultural Arts High School (at Little Village),Network 15,33,26,1944744,1594091,262,6084.31
55161,Daniel Hale Wms Prp Sch of Med,Network 17,35,20,2118054,1601927,84,19070.57
26751,Johnnie Colemon School,Network 13,26,15,1641832,1147802,157,7310.83
23631,Woodlawn Community,Network 9,20,13,1205300,877577,150,5850.51
22071,New Field School,Network 2,71,47,3904869,3039513,479,6345.55
22621,George Washington Carver Elem,Network 13,53,31,3341424,2432562,440,5528.56
24811,Wells Preparatory School,Network 9,43,30,2632699,2013094,311,6472.99
46481,Chicago Academy High School,Network 14,52,37,2997913,2420944,589,4110.28
25061,Ravenswood School,Network 2,55,37,3319860,2555425,478,5346.09
26461,Evergreen Academy School,Network 8,33,21,2139117,1550095,197,7868.51
26821,Calmeca Acad of Arts & Dual Lg,Network 8,75,48,3945556,3035514,582,5215.66
26321,Benjamin E Mays Academy,Network 11,47,27,2635876,1957821,268,7305.3
46461,Spry Community Links High School,Network 16,23,16,1448792,1015583,85,11948.06
32031,National Teachers' Academy (NTA),Network 6,65,44,3673285,2802575,696,4026.7
45221,Rickover Naval Academy,ISP,55,35,3613025,2259809,537,4208.22
41081,Thurgood Marshall Middle School,,3,1,218691,65025,0,0.0
46471,Al Raby High School,Network 15,64,35,3313580,2180239,122,17870.81
22951,Dewey Academy Of Multiclt Stud,Network 8,51,26,2498591,1496802,247,6059.93
12670,City Wide Education General,,144,129,9350679,7836151,0,0.0
11880,Facility Opers & Maint - City Wide,,1362,0,68055467,0,0,0.0
11940,School Transportation - City Wide,,887,0,11184393,0,0,0.0
23771,Theodore Herzl School,Network 7,88,39,3507333,1853340,402,4610.29
10615,CW Safety and Security,,150,0,5418960,0,0,0.0
12050,Nutrition Support Services - City Wide,,303,0,5966089,0,0,0.0
12410,Corporate Accounting,,33,0,1885869,0,0,0.0
11890,CPS Warehouse,,29,0,1880915,0,0,0.0
11540,Language & Cultural Education - City Wide,,25,0,2042310,0,0,0.0
14050,Office of Student Health & Wellness,,67,0,3285944,0,0,0.0
66291,"Architecture, Construction, and Engineering (ACE) Technical Charter School",,5,0,83932,0,0,0.0
25502,Joseph Stockton Child-Parent-Center - Stockton,,1,0,14270,0,0,0.0
23641,Wendell Smith School,Network 13,39,21,2044184,1307235,327,3997.65
24781,Brian Piccolo Elementary School,Network 5,64,40,3078451,2144909,578,3710.86
26521,Amos A Stagg School,Network 11,47,26,2020329,1239269,359,3452.03
23271,Melville W Fuller School,Network 9,39,22,1902748,1242735,274,4535.54
10610,Safety & Security,,44,0,2537580,0,0,0.0
66171,Young Women Lead Charter Schoo,,3,0,109196,0,0,0.0
24341,Marquette Elementary,Network 10,122,67,5563017,3620288,947,3822.91
25412,Bernice F Joyner Child-Parent- Center Br - Smyth,,1,0,38663,0,0,0.0
24011,Pablo Casals School,Network 5,50,29,2114067,1316444,301,4373.55
12620,Grant Funded Programs Office,,22,0,1437503,0,0,0.0
52011,World Language High School (at Little Village),Network 15,38,27,2230146,1646920,406,4056.44
26791,Tarkington School of Excellence,Network 10,90,58,4978473,3609735,775,4657.7
26861,Uplift Community High School,Network 14,44,25,2312365,1497832,234,6400.97
26881,Suder Montessori Magnet School,Network 6,52,26,2848974,1789551,446,4012.44
66351,ASPIRA Charter-Haugan Middle,,5,0,120457,0,0,0.0
66321,University of Chicago Charter School - Donoghue Campus,,3,0,78875,0,0,0.0
66151,Alain Locke Charter School,,3,0,52442,0,0,0.0
46521,Devry University Adv Academy,,13,9,930271,641001,0,0.0
26891,Velma Thomas Early Child Ctr,,36,16,1685054,914134,0,0.0
66331,Erie Elementary Charter School,,2,0,35756,0,0,0.0
12510,Information & Technology Svcs,,129,0,10614934,0,0,0.0
10210,General Counsel,,78,0,6286074,0,0,0.0
11010,Talent Office,,71,1,4949569,129196,0,0.0
11201,Access and Enrollment,,14,0,1054634,0,0,0.0
10110,Board of Trustees,,8,0,666417,0,0,0.0
10430,Internal Audit & Compliance,,15,0,1319020,0,0,0.0
15010,School Support Center,,89,0,4103922,0,0,0.0
12010,Nutrition Support Services,,26,0,1462819,0,0,0.0
10910,LSC Relations,,12,0,729311,0,0,0.0
5261,Department of JROTC,,11,0,960209,0,0,0.0
10320,Inspector General,,18,0,1225200,0,0,0.0
12210,Procurement,,19,0,1210927,0,0,0.0
11860,Facility Operations & Maintenance,,14,0,993832,0,0,0.0
11360,Early Childhood,,7,0,476000,0,0,0.0
12430,Accounts Payable,,8,0,470131,0,0,0.0
10510,External Communications,,14,0,1065545,0,0,0.0
11610,Diverse Learner Supt&Svcs,,57,0,4861680,0,0,0.0
11870,Transportation,,33,0,1932044,0,0,0.0
12610,Budget & Management Office,,21,0,1781580,0,0,0.0
12450,Payroll Services,,24,0,1466045,0,0,0.0
25341,William T. Sherman Elementary School of Excellence,Network 8,32,19,1360668,875330,210,4168.24
12440,Treasury,,7,0,505400,0,0,0.0
11910,Real Estate,,5,0,348000,0,0,0.0
14010,Chief Administrative Officer,,1,0,195000,0,0,0.0
49161,TEAM Englewood Community Academy,,33,14,1562700,770761,0,0.0
29411,Frazier Intl Baccl Mag School,ISP,27,21,1566320,1244365,129,9646.23
46621,VOISE Academy HS,Network 15,45,24,2557515,1626088,153,10628.03
23581,John Harvard Elem Sch of Excel,Network 11,45,24,2131491,1286750,359,3584.3
12150,City Wide Capital Operations,,7,0,732750,0,0,0.0
49131,Collins Academy High School,Network 15,45,26,2233673,1492667,241,6193.61
26901,Frazier Prepartatory Academy,,4,0,107149,0,0,0.0
66254,ASPIRA Charter - Early College Campus,Charter,2,0,41020,0,266,0.0
29101,LaSalle Language Magnet School,ISP,60,41,3796767,2932944,582,5039.42
29391,Davis Magnet School,ISP,30,17,1671323,1077573,130,8289.03
23281,Robert Fulton School,Network 8,44,28,2568578,1861416,331,5623.63
12280,Business Diversity,,3,0,210770,0,0,0.0
26921,Disney II Magnet School,Network 14,108,72,5566629,4143529,427,9703.86
26091,Morton School of Excellence,Network 5,44,24,1941136,1240512,258,4808.2
28151,Orr Academy,Network 15,47,26,2642162,1752379,308,5689.55
23851,Julia Ward Howe School,Network 3,50,31,2240835,1442926,342,4219.07
28081,Edison Park Elementary School,Network 1,59,35,3247865,2268506,399,5685.45
11510,Language and Cultural Education,,5,0,519100,0,0,0.0
15500,Planning and Data Management,,9,0,485000,0,0,0.0
10811,School Quality Measurement,,14,0,1198433,0,0,0.0
22841,Anna R. Langford Comm Acad,Network 11,33,20,1971573,1372485,158,8686.61
46151,Harper High School,,37,16,2328494,1333314,0,0.0
63011,Global Citizenship School,,6,0,136834,0,0,0.0
26541,Carter G Woodson South,Network 9,45,24,2372060,1558452,281,5546.1
14060,Family & Community Engagement,,32,0,1787384,0,0,0.0
66281,Chicago Math and Science Academy (CMSA) Charter School,Charter,2,0,18374,0,608,0.0
45231,Air Force Academy High School,Network 16,40,21,2259143,1367221,142,9628.32
22441,Irene C. Hernandez Middle Schl,ISP,89,61,5032323,4013701,712,5637.22
22251,South Shore Fine Arts Academy,Network 12,57,29,2838028,1731989,211,8208.45
26141,John Fostr Dulles Sch of Excel,Network 9,66,35,2962175,1736422,656,2647.0
26231,James W Johnson Sch of Excel,Network 5,50,28,2527275,1697386,171,9926.24
22591,Skinner North,Network 4,39,26,2303561,1707290,513,3328.07
22581,Dr. Jorge Prieto Math & Sci Ac,Network 3,92,65,5583145,4481500,693,6466.8
22451,Hughes/Davis,Network 13,60,36,3752020,2783487,434,6413.56
46111,Christian Fenger Academy,Network 17,38,17,2240632,1174238,214,5487.09
10710,Executive Office,,8,0,1135000,0,0,0.0
63031,Hope Institute Learning Academy,,4,0,92971,0,0,0.0
63081,EPIC Academy,Charter,2,0,39558,0,262,0.0
63041,Kwame Nkrumah Academy,,2,0,35990,0,0,0.0
11210,Assessment,,8,0,544357,0,0,0.0
14040,External Affairs & Partnership,,2,0,215000,0,0,0.0
10450,Intergovernmental Relations,,7,0,748600,0,0,0.0
2541,Principal Quality,,47,0,3635727,0,0,0.0
22291,Myra Bradwell Schl of Excellen,Network 12,61,34,2979667,1866523,477,3913.07
22341,Federico Garcia Lorca Elementary School,Network 4,76,53,4402652,3621242,618,5859.66
23061,George W Curtis School,Network 13,56,31,2912633,1896374,331,5729.22
22931,Charles S Deneen School,Network 12,56,30,2527248,1500299,413,3632.68
22921,Mariano Azuela Elementary School,Network 10,85,52,4185021,2941056,662,4442.67
22381,West Ridge Elementary School,ISP,75,49,4116644,3139813,596,5268.16
22691,Marvin Camras Elementary School,ISP,89,62,5462168,4405752,692,6366.71
46261,Wendell Phillips Academy,Network 17,74,41,4256453,2566916,444,5781.31
46101,Eric Solorio Academy High School,Network 15,118,74,6038507,4169599,1242,3357.17
47041,John Marshall Metro High Schoo,Network 15,60,34,3763518,2531195,198,12783.81
13725,Early College and Career,,36,0,2268293,0,0,0.0
11116,AUSL Program Support,,56,50,1643109,1056608,0,0.0
12460,Risk Management,,1,0,113653,0,0,0.0
63091,Chicago Tech Academy HS,Contract,2,0,63432,0,342,0.0
66571,Rowe Elementary,,6,0,125994,0,0,0.0
66442,Urbn Prp Chrt HS-Yng Men-Brnzv,Charter,2,0,45209,0,154,0.0
46631,South Shore Intl Colg Prep HS,Network 17,61,36,4086163,2744923,622,4413.06
22711,STEM Magnet Academy,ISP,45,34,2404491,1893741,406,4664.4
63071,Urban Prep Chr Acd Yng Mn-West,,2,0,39623,0,0,0.0
63051,Chicago High School for the Arts,Contract,6,0,168903,0,574,0.0
10845,"Magnet, Gifted and IB Programs",,6,0,592148,0,0,0.0
10895,Social and Emotional Learning,,9,0,716510,0,0,0.0
11371,Student Support and Engagement,,19,0,1080628,0,0,0.0
10825,Dept. of Personalized Learning,,8,0,348000,0,0,0.0
11551,Instructional Supports,,5,0,402450,0,0,0.0
13716,Science,,5,0,357998,0,0,0.0
13700,Literacy,,7,0,242641,0,0,0.0
10813,Soc Science & Civic Engagement,,6,0,473000,0,0,0.0
13717,Mathematics,,4,0,367565,0,0,0.0
10890,Arts,,5,0,242100,0,0,0.0
10816,Chief Education Office,,8,0,771200,0,0,0.0
13737,Sports Administration and Facilities Management - City Wide,,14,0,1014696,0,0,0.0
10850,Counseling & Pstsecondary Adv,,13,0,845088,0,0,0.0
10810,Office of Teaching & Learning,,11,0,671217,0,0,0.0
66113,U of C Chrt - Woodson Sth Camp,,5,0,114007,0,0,0.0
11110,Network Support,,12,0,1171300,0,0,0.0
10875,CW-Pathwys to Collge & Careers,,34,4,1800905,165806,0,0.0
13740,Strategic Schl Supt Srvcs,,6,0,289698,0,0,0.0
5281,Office of Education Options,,1,0,78700,0,0,0.0
66031,KIPP - Create College Prep,,2,0,42416,0,0,0.0
27091,James Shields Middle School,Network 8,63,40,3681043,2771743,337,8224.76
10898,Social and Emotional Learning - City Wide,,21,0,1788400,0,0,0.0
11070,Talent Office - Citywide,,14,0,1323000,0,0,0.0
46611,Sarah Goode HS,Network 16,86,58,4810902,3493535,985,3546.76
66261,KIPP Ascend Charter School,,3,0,58165,0,0,0.0
10855,CW-Counseling & Pstsecondry Ad,,29,0,1237353,0,0,0.0
46551,Back of the Yards,ISP,101,62,5254014,3161979,1068,2960.67
22671,Thomas Chalmers Specialty Sch,Network 5,41,23,1641644,916075,187,4898.78
24751,Isabell C O'Keeffe School,Network 12,68,39,2880792,1852967,548,3381.32
24151,Leslie Lewis School,Network 3,51,32,2430403,1726672,356,4850.24
22611,William W Carter School,Network 9,38,23,1735841,1121487,245,4577.53
46641,Richard T Crane Med Tech HS,Network 15,57,38,3185461,2355621,308,7648.12
66112,U of C Chr-Woodlawn,Charter,5,0,103496,0,684,0.0
66691,Intrinsic Schools Charter,Charter,6,0,83867,0,959,0.0
63141,Chicago Excel/Camelot,,3,0,53914,0,0,0.0
66511,Austin Multiplex,,2,0,16932,0,0,0.0
2411,Network 1,,7,0,679775,0,0,0.0
2421,Network 2,,7,0,767813,0,0,0.0
2431,Network 3,,12,0,957531,0,0,0.0
2441,Network 4,,7,0,706102,0,0,0.0
2451,Network 5,,8,0,688449,0,0,0.0
2471,Network 7,,7,0,746540,0,0,0.0
2481,Network 8,,9,0,690888,0,0,0.0
2511,Network 11,,11,0,1160711,0,0,0.0
2521,Network 12,,7,0,716706,0,0,0.0
2531,Network 13,,10,0,954618,0,0,0.0
2491,Network 9,,9,0,726245,0,0,0.0
2461,Network 6,,7,0,571173,0,0,0.0
2501,Network 10,,6,0,624131,0,0,0.0
13610,Innovation and Incubation,,9,0,735000,0,0,0.0
13727,Early College and Career - City Wide,,8,3,462153,50653,0,0.0
11674,Diverse Lrn Quality Instruct,,59,0,5062751,0,0,0.0
26301,Ronald E Mcnair Academic Cente,Network 3,60,26,2732479,1409019,296,4760.25
23451,Walter Q Gresham Elementary SchoolÂ of Excellence,Network 11,40,23,1831805,1119380,292,3833.48
26051,Anton Dvorak Specialty Academy,Network 7,50,26,2085723,1225253,263,4658.82
10870,College and Career Success Office,,2,0,230000,0,0,0.0
49121,Little Village Multiplex,,4,1,191033,88903,0,0.0
63181,Horizon Science Academy-Southwest Chicago Charter,Charter,2,0,39558,0,735,0.0
66641,Legal Prep Charter Academy,Charter,1,0,18578,0,214,0.0
66941,Foundations College Prep,,3,0,56772,0,0,0.0
10871,STEM Programs,,3,0,321309,0,0,0.0
10406,Freedom of Information Act Off,,5,0,348000,0,0,0.0
66951,Great Lakes Academy,,3,0,53010,0,0,0.0
66671,Chicago Collegiate Charter School,Charter,2,0,41239,0,190,0.0
11810,Finance,,2,0,295000,0,0,0.0
66091,North Lawndale Chtr-Christiana,Charter,2,0,66091,0,252,0.0
46681,Walter Henri Dyett High School,Network 17,24,11,1005306,461227,526,876.85
66255,ASPIRA Business/Finance Chrtr,Charter,3,0,71593,0,417,0.0
66911,Charter for Chgo Edu Partners,,2,0,50424,0,0,0.0
66627,YCCS-West Town Acad Alt HS,,2,0,33365,0,0,0.0
66618,YCCS-Jane Addams Alt HS,,2,0,27649,0,0,0.0
65019,Banner Academy West,,1,0,18578,0,0,0.0
22631,Southeast Area School,Network 13,45,28,2177458,1610498,627,2568.58
63161,Little Black Pearl,,1,0,20007,0,0,0.0
66107,YCCS-McKinley-Lakeside HS,,2,0,38162,0,0,0.0
66591,Montessori Schl-Englwd Chrtr,,2,0,38162,0,0,0.0
63144,Excel Academy Southwest,,1,0,20007,0,0,0.0
66629,YCCS-Youth Connection Acad HS,,2,0,35756,0,0,0.0
66617,YCCS-Innovations of Art Integr,,2,0,42416,0,0,0.0
66623,YCCS-Sullivan House Alt HS,,1,0,18578,0,0,0.0
66614,YCCS-Community Youth Dev Inst,,1,0,21436,0,0,0.0
