Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
29131,Hawthorne Scholastic Academy,Network 4,58,30,3789379,2209514,646,3420.31
23241,Fort Dearborn School,Network 11,55,25,3329754,2105781,323,6519.42
26431,Edward H White,Network 13,22,13,1207403,877775,117,7502.35
25391,Theophilus Schmid School,Network 12,29,16,1720716,1206394,175,6893.68
25561,Elizabeth H Sutherland School,Network 10,69,34,4337807,2632771,629,4185.65
22431,Burnham/Anthony Inclusive Acad,Network 13,64,34,3856269,2583689,370,6982.96
25751,James Ward School,Network 6,54,33,3688034,2698254,491,5495.45
31061,Ralph H Metcalfe Com Acad Sch,Network 13,47,22,2658028,1654852,319,5187.63
31221,Charles Sumner Mathematics & Science Community Academy,Network 5,36,18,2206415,1395930,183,7628.02
25111,Peter A Reinberg School,Network 1,83,54,5725147,4372999,750,5830.69
25931,Ludwig van Beethoven Elem,Network 9,38,20,2097388,1306335,303,4311.3
24311,George Manierre School,Network 4,50,26,2889853,1755573,267,6575.19
29291,Stone Scholastic Academy,Network 2,58,28,3955714,2124837,554,3835.47
26771,Belmont-Cragin School,Network 3,69,36,3745753,2445253,524,4666.52
26191,Arthur R Ashe Jr School,Network 12,44,23,2819415,1918875,346,5545.9
41121,Northwest Middle,Network 3,60,35,3607751,2593568,537,4829.76
23411,Josefa Ortiz De Dominguez Elementary School New Gary,Network 7,64,32,4067968,2612489,386,6768.09
29251,John J Pershing East Mag Sch,Network 9,56,39,3727968,3005288,409,7347.89
22721,Frederic Chopin School,Network 5,64,31,3726112,2349750,309,7604.37
23921,Friedrich L Jahn School,Network 4,52,34,3271520,2388245,330,7237.12
29051,Leif Ericson Scholastic Academ,Network 5,46,29,3334034,2499130,301,8302.74
23501,Alexander Hamilton School,Network 4,58,39,3483145,2638089,502,5255.13
22191,George Rogers Clark School,ISP,31,19,1617079,1074362,136,7899.71
23721,Charles R Henderson School,Network 8,29,19,1929524,1361226,225,6049.89
26701,Fairfield Academy,Network 10,50,32,2848671,1954150,470,4157.82
24791,James Otis School,Network 6,67,36,4025591,2681268,348,7704.8
23551,Sharon Christa Mcauliffe Schoo,Network 4,68,46,4474332,3545927,496,7149.04
24511,Ellen Mitchell School,ISP,45,27,2783394,1999296,445,4492.81
31151,Charles Kozminski Com Acad,Network 9,30,16,1844257,1211788,238,5091.54
29031,Stephen Decatur Classical Scho,Network 2,26,15,1827850,1148602,337,3408.31
25911,Richard Yates Elementary School,Network 5,65,32,3731314,2177101,280,7775.37
31141,Pilsen Community Academy,Network 7,46,24,2452574,1561763,215,7264.04
22221,Hiram H Belding School,,60,40,3871601,2876195,0,0.0
30071,Blair Early Childhood Center,,70,26,3974475,2154778,0,0.0
23731,Patrick Henry School,Network 1,57,38,3894513,2958035,407,7267.91
26201,John T Mccutcheon School,Network 2,66,31,3609402,2104459,314,6702.08
26351,Genevieve Melody School,Network 5,54,22,3456400,1799749,315,5713.47
26441,Amelia Earhart Opt for Know Sc,Network 12,24,15,1628767,1036357,186,5571.83
22151,Clara W Barton School,Network 11,50,27,2893239,2075877,403,5151.05
30121,Wilma G Rudolph Learning Center,,48,15,2684034,1201858,0,0.0
23791,Agustin Lara Academy,ISP,52,30,3487161,2492985,298,8365.69
26321,Benjamin E Mays Academy,Network 11,47,25,2788766,1810389,268,6755.19
24371,Michael Faraday School,Network 5,39,16,2145040,1268888,172,7377.26
25491,Edward F Dunne School,Network 13,28,17,2027473,1425491,185,7705.36
24651,Jane A Neil School,Network 12,80,28,3972002,1800183,229,7861.04
26061,Jackie R Robinson School,Network 9,21,10,1287359,839992,100,8399.92
22651,George F Cassell School,ISP,53,27,3352895,2152824,338,6369.32
11672,Diverse Lrn Pupil Pers Service,,49,8,4245452,779472,0,0.0
31101,Ninos Heroes Academic Center,Network 12,43,22,2208162,1409547,273,5163.19
25811,Daniel S Wentworth School,,61,31,3863916,2486397,0,0.0
41041,Francisco I Madero Mid School,Network 7,34,14,2120480,841500,223,3773.55
23511,John H Hamline School,Network 8,66,38,3937860,2616607,522,5012.68
22641,Ira F Aldridge School,Network 13,31,14,1613287,848700,203,4180.78
25761,Joseph Warren School,Network 12,28,16,1578079,1044134,251,4159.88
24551,Bernhard Moos School,Network 5,62,40,3381192,2455892,436,5632.79
22361,Charles Brownell Elem,Network 12,24,12,1406916,875486,141,6209.12
53111,Manley Career Comm Academy HS,Network 15,29,12,1616961,835907,137,6101.5
23141,Edward Everett Elementary School,ISP,31,16,1557147,936150,84,11144.65
46491,Bowen High School,Network 17,58,24,3057862,1657796,255,6501.16
31301,Claremont Academy,Network 10,66,33,4078178,2561083,307,8342.31
22861,Manuel Perez Jr School,Network 7,39,26,2399652,1830493,293,6247.39
49091,Hope College Prep HS,,7,1,365054,95142,0,0.0
23881,Paul Cuffe Elementary School,Network 11,41,20,2749556,1680442,216,7779.83
55171,Schl of Social Justice HS,Network 15,46,27,2710122,1915799,286,6698.6
55151,"Infinity Mth, Sci and Tech HS",Network 15,42,30,3052210,2260178,411,5499.21
55191,Bronzeville Schol Acad HS,Network 17,31,21,2153104,1625668,121,13435.25
55181,Multicultural Arts High School,Network 15,29,21,2029205,1593315,262,6081.35
55161,Daniel Hale Wms Prp Sch of Med,Network 17,30,17,2023732,1396126,84,16620.53
55011,Phoenix Military Academy,ISP,66,40,3819891,2180130,381,5722.12
25671,Lavizzo School,Network 13,42,22,2844844,1878814,344,5461.69
29211,Annie Keller Regional Gifted Magnet School,Network 10,23,13,1688629,1037951,221,4696.62
26751,Johnnie Colemon School,Network 13,27,18,2033694,1571142,157,10007.29
23631,Woodlawn Community,Network 9,21,13,1531626,1105739,150,7371.59
22071,New Field School,Network 2,81,44,4728418,3478242,479,7261.45
22621,George Washington Carver Elem,Network 13,49,24,3037414,2004738,440,4556.27
24811,Wells Preparatory School,Network 9,45,26,2955404,2110225,311,6785.32
46481,Chicago Academy High School,Network 14,57,40,3732983,2804245,589,4761.01
26371,MLK Academy of Social Justice,Network 11,37,18,1926505,1199549,198,6058.34
26461,Evergreen Academy School,Network 8,38,25,2539418,1915151,197,9721.58
26821,Calmeca Acad of Arts & Dual Lg,Network 8,77,47,4569367,3461498,582,5947.57
29111,A Philip Randolph Magnet Schoo,Network 11,46,32,3339856,2624909,305,8606.24
46461,Spry Community Links High School,Network 16,26,17,1740406,1163813,85,13691.93
32031,National Teachers' Academy (NTA),Network 6,76,51,4719851,3711176,696,5332.15
45221,Rickover Naval Academy,ISP,52,29,3627747,2170793,537,4042.44
70020,Walter Payton College Prep HS,Network 15,115,86,8130258,6570439,1257,5227.1
46471,Al Raby High School,Network 15,57,30,3103751,1908624,122,15644.46
22951,Dewey Academy Of Multiclt Stud,Network 8,48,24,2541258,1512176,247,6122.18
53071,George Westinghouse HS,Network 15,111,72,7322957,5428308,1259,4311.62
12670,City Wide Education General,,210,188,16481515,14383252,0,0.0
11940,School Transportation CW,,809,0,11821313,0,0,0.0
11880,Facility Opers & Maint - City Wide,,881,0,35200152,0,0,0.0
23771,Theodore Herzl School,Network 7,86,37,4095912,2268791,402,5643.76
12050,Nutrition Support Services CW,,320,0,7249775,0,0,0.0
12410,Corporate Accounting,,31,0,2064976,0,0,0.0
53121,Edward Tilden Career Commmunity Academy,Network 16,45,24,2631218,1717537,242,7097.28
25061,Ravenswood School,Network 2,55,37,3561078,2860104,478,5983.48
11540,Language & Cultural Education - City Wide,,31,0,2691818,0,0,0.0
66281,Chicago Math & Science Chtr,Charter,2,0,45281,0,608,0.0
14050,Ofc of Student Hlth & Wellness,,89,0,5334002,0,0,0.0
11890,CPS Warehouse - City Wide,,31,0,2038116,0,0,0.0
23641,Wendell Smith School,Network 13,45,20,2515147,1522602,327,4656.28
24781,Brian Piccolo Elementary School,Network 5,74,43,4051203,2854791,578,4939.1
26521,Amos A Stagg School,Network 11,49,26,2340726,1440049,359,4011.29
10615,CW Safety and Security,,129,0,4589877,0,0,0.0
23271,Melville W Fuller School,Network 9,43,23,2204434,1407939,274,5138.45
10610,Safety & Security,,35,0,2304887,0,0,0.0
24341,Marquette Elementary,Network 10,120,68,6445510,4338830,947,4581.7
24011,Pablo Casals School,Network 5,52,33,2800696,1983815,301,6590.77
52011,World Language High School (at Little Village),Network 15,43,31,2801875,2172643,406,5351.32
26791,Tarkington School of Excellence,Network 10,103,61,6005712,4252490,775,5487.1
26861,Uplift Community High School,Network 14,51,22,2664993,1416745,234,6054.49
26881,Suder Montessori Magnet School,Network 6,57,24,3177790,1702710,446,3817.72
66351,ASPIRA Charter-Haugan Middle,,5,0,125020,0,0,0.0
66321,University of Chicago Charter School - Donoghue Campus,,4,0,107158,0,0,0.0
66151,Alain Locke Charter School,,3,0,57582,0,0,0.0
46521,Devry University Adv Academy,,15,9,896319,528094,0,0.0
26891,Velma Thomas Early Child Ctr,,38,18,2141104,1254429,0,0.0
66331,Erie Elementary Charter School,,2,0,21968,0,0,0.0
12510,Information & Technology Svcs,,145,0,11725038,0,0,0.0
10210,Law Office,,94,0,6965718,0,0,0.0
11010,Talent Office,,118,0,8763123,0,0,0.0
10760,Student Protections/Title IX,,39,0,2803525,0,0,0.0
11201,Access and Enrollment,,25,0,1933042,0,0,0.0
10110,Board of Trustees,,9,0,805000,0,0,0.0
10430,Internal Audit & Compliance,,15,0,675294,0,0,0.0
15010,School Support Center,,90,0,4988362,0,0,0.0
12210,Procurement and Contracts,,20,0,1562750,0,0,0.0
12010,Nutrition Support Services,,26,0,1761895,0,0,0.0
10910,LSC Relations,,13,0,755752,0,0,0.0
5261,Department of JROTC,,13,0,1180636,0,0,0.0
10320,Inspector General,,50,0,3302507,0,0,0.0
11360,Early Childhood Development,,8,0,661500,0,0,0.0
12430,Accounts Payable,,14,0,751764,0,0,0.0
10510,Communications Office,,15,0,1023725,0,0,0.0
11610,Diverse Learner Supt&Svcs,,62,0,4698189,0,0,0.0
11870,Student Transportation,,34,0,2069384,0,0,0.0
12610,Budget and Management Office,,42,0,2996725,0,0,0.0
12625,CW - Grant Funded Pgms Office,,10,0,610292,0,0,0.0
12450,Payroll Services,,24,0,1561219,0,0,0.0
25341,William T. Sherman Elementary School of Excellence,Network 8,39,18,1923307,1101731,210,5246.35
12440,Treasury,,5,0,437000,0,0,0.0
11910,Real Estate,,12,0,840339,0,0,0.0
12460,Risk Management,,3,0,242918,0,0,0.0
29411,Frazier Intl Baccl Mag School,ISP,25,18,1546097,1154530,129,8949.87
46621,Austin College and Career Acad,Network 15,41,21,2307128,1477402,153,9656.23
23581,John Harvard Elementary School of Excellence,Network 11,48,24,2703948,1752549,359,4881.76
49131,Collins Academy High School,Network 15,42,23,2340127,1625372,241,6744.28
26901,Frazier Prepartatory Academy,,4,0,75231,0,0,0.0
66254,ASPIRA Charter - Early College Campus,Charter,2,0,45040,0,266,0.0
29101,LaSalle Language Magnet School,ISP,59,39,4184963,3153380,582,5418.16
29391,Davis Magnet School,ISP,30,15,1428364,798496,130,6142.29
23281,Robert Fulton School,Network 8,48,27,2921348,2223781,331,6718.37
12280,Business Diversity,,8,0,582350,0,0,0.0
26921,Disney II Magnet School,Network 14,114,76,7231825,5455665,427,12776.74
28151,Orr Academy,Network 15,41,21,2574477,1630345,308,5293.35
26091,Morton School of Excellence,Network 5,38,18,2141156,1190154,258,4613.01
23851,Julia Ward Howe School,Network 3,52,27,2877052,1936370,342,5661.89
28081,Edison Park Elementary School,Network 1,68,36,3916948,2653395,399,6650.1
11510,Language & Cultural Education,,7,0,681753,0,0,0.0
12150,City Wide Capital Operations,,5,0,370250,0,0,0.0
11860,Facility Operations & Maint,,13,0,1324263,0,0,0.0
15500,Planning and Data Management,,8,0,169125,0,0,0.0
10811,School Quality Measurement,,17,0,1327685,0,0,0.0
22841,Anna R. Langford Comm Acad,Network 11,29,16,1930189,1296722,158,8207.08
46151,Harper High School,,26,12,1413975,862583,0,0.0
63011,Global Citizenship School,,6,0,160513,0,0,0.0
26541,Carter G Woodson South,Network 9,44,22,2524534,1553804,281,5529.52
14060,Family & Community Engagement,,36,0,2194441,0,0,0.0
45231,Air Force Academy High School,Network 16,38,19,2493815,1379958,142,9718.01
22441,Irene C. Hernandez Middle Schl,ISP,91,60,5869882,4492342,712,6309.5
22251,South Shore Fine Arts Academy,Network 12,59,28,3074878,1790658,211,8486.54
26141,John Fostr Dulles Sch of Excel,Network 9,70,35,3554005,2212005,656,3371.99
26231,James W Johnson Sch of Excel,Network 5,44,23,2288500,1508632,171,8822.39
22591,Skinner North,Network 4,44,31,3060585,2326111,513,4534.32
22581,Dr. Jorge Prieto Math & Sci Ac,Network 3,93,64,6351375,5066894,693,7311.55
22451,Hughes/Davis,Network 13,74,39,4656630,3211297,434,7399.32
46111,Christian Fenger Academy,Network 17,42,18,2375754,1317630,214,6157.15
10710,Executive Office,,8,0,1081000,0,0,0.0
63031,Hope Institute Learning Academy,,5,0,139670,0,0,0.0
63081,EPIC Academy,Charter,3,0,57177,0,262,0.0
13737,CW Sports and Facilities Mgmt,,22,0,1421039,0,0,0.0
11210,Assessment,,14,0,1117673,0,0,0.0
14040,External Affairs & Partnership,,14,0,943925,0,0,0.0
2541,Principal Quality,,48,0,2514014,0,0,0.0
22291,Myra Bradwell Schl of Excellen,Network 12,55,31,3157015,2114321,477,4432.53
22341,Federico Garcia Lorca School,Network 4,77,51,5225387,3974429,618,6431.09
23061,George W Curtis School,Network 13,54,30,3278624,2285250,331,6904.06
22931,Charles S Deneen School,Network 12,62,30,3305297,1947471,413,4715.46
22921,Mariano Azuela Elementary School,Network 10,80,49,4878060,3497152,662,5282.77
22381,West Ridge Elementary School,ISP,86,50,4878389,3506709,596,5883.75
22691,Marvin Camras Elementary School,ISP,97,64,6688448,5070033,692,7326.62
46261,Wendell Phillips Academy,Network 17,84,48,4797122,3077203,444,6930.64
46101,Eric Solorio Academy High School,Network 15,130,79,8051793,5541702,1242,4461.91
47041,John Marshall Metro High Schoo,Network 15,45,24,2700667,1752154,198,8849.26
10450,Intergovernmental Relations,,7,0,588078,0,0,0.0
13725,Early College and Career,,35,0,2558070,0,0,0.0
11116,AUSL Program Support,,38,32,1224357,634677,0,0.0
63091,Chicago Tech Academy HS,Contract,2,0,63587,0,342,0.0
10814,Pre-K - 12 Curriculum,,37,0,2585630,0,0,0.0
66442,Urbn Prp Chrt HS-Yng Men-Brnzv,Charter,2,0,49640,0,154,0.0
46631,South Shore Intl Colg Prep HS,Network 17,71,40,4430270,3040868,622,4888.86
22711,STEM Magnet Academy,ISP,44,31,2714824,2154396,406,5306.38
63051,Chicago HS for Arts,Contract,6,0,185934,0,574,0.0
11371,Student Support and Engagement,,21,0,1139985,0,0,0.0
10825,Dept. of Personalized Learning,,17,0,1499538,0,0,0.0
10871,STEM Programs,,22,0,1935838,0,0,0.0
13700,Literacy,,8,0,774275,0,0,0.0
10813,Soc Science & Civic Engagement,,14,0,1041000,0,0,0.0
10890,Arts,,10,0,727600,0,0,0.0
10895,Social and Emotional Learning,,12,0,848268,0,0,0.0
10845,"Magnet, Gifted and IB Programs",,9,0,597732,0,0,0.0
10850,Counseling & Pstsecondary Adv,,10,0,857776,0,0,0.0
10810,Office of Teaching & Learning,,10,0,823375,0,0,0.0
11110,Network Support,,27,0,2803759,0,0,0.0
10875,CW-Pathwys to Collge & Careers,,40,4,1746182,351743,0,0.0
10816,Chief Education Office,,5,0,628500,0,0,0.0
13610,Innovation and Incubation,,25,0,1469250,0,0,0.0
66031,KIPP - Create College Prep,,4,0,91542,0,0,0.0
27091,James Shields Middle School,Network 8,62,37,4081599,2899692,337,8604.41
11070,Talent Office - Citywide,,108,0,4352825,0,0,0.0
46611,Sarah Goode HS,Network 16,98,63,6334828,4639847,985,4710.56
11385,City Wide Early Childhood,,24,0,1983017,0,0,0.0
66261,KIPP Ascend Charter School,,3,0,70182,0,0,0.0
46551,Back of the Yards,ISP,107,72,6830107,4767358,1068,4463.84
22611,William W Carter School,Network 9,36,19,1851377,1186819,245,4844.14
22671,Thomas Chalmers Specialty Sch,Network 5,45,26,2405479,1595599,187,8532.63
24751,Isabell C O'Keeffe School,Network 12,72,37,3808253,2457643,548,4484.76
24151,Leslie Lewis School,Network 3,58,33,3109105,2173172,356,6104.4
46641,Richard T Crane Med Tech HS,Network 15,52,30,3283819,2211502,308,7180.23
66112,U of C Chr-Woodlawn,Charter,5,0,99614,0,684,0.0
66691,Intrinsic Schools Charter,Charter,6,0,129925,0,959,0.0
63141,Chicago Excel - Camelot,,4,0,58770,0,0,0.0
10855,Counseling and Postsecondary Advising - City Wide,,38,0,2498027,0,0,0.0
2411,Network 1,,11,0,866722,0,0,0.0
2421,Network 2,,9,0,892637,0,0,0.0
2431,Network 3,,12,0,1010259,0,0,0.0
2441,Network 4,,11,0,908864,0,0,0.0
2451,Network 5,,11,0,1035774,0,0,0.0
2461,Network 6,,10,0,999796,0,0,0.0
2471,Network 7,,10,0,774648,0,0,0.0
2481,Network 8,,10,0,852581,0,0,0.0
2511,Network 11,,13,0,1056148,0,0,0.0
2521,Network 12,,10,0,979948,0,0,0.0
2531,Network 13,,12,0,1156049,0,0,0.0
2491,Network 9,,10,0,973395,0,0,0.0
2501,Network 10,,11,0,905366,0,0,0.0
11674,Diverse Lrn Quality Instruct,,75,0,6218250,0,0,0.0
26301,Ronald E Mcnair Academic Cente,Network 3,72,30,3613328,1898957,296,6415.4
23451,Walter Q Gresham School,Network 11,47,24,2232077,1266458,292,4337.16
26051,Anton Dvorak Specialty Academy,Network 7,46,24,2453118,1519312,263,5776.86
11405,Computer Science,,18,5,1077626,276207,0,0.0
10870,College and Career Success Off,,6,0,638875,0,0,0.0
49121,Little Village Multiplex,,3,1,209284,95736,0,0.0
63181,Horizon Science Academy-Southw,Charter,4,0,84226,0,735,0.0
66941,Foundations College Prep,,2,0,58258,0,0,0.0
10406,Freedom of Information Act Off,,5,0,300000,0,0,0.0
66951,Great Lakes Academy,,3,0,71220,0,0,0.0
11810,Finance,,5,0,540625,0,0,0.0
66091,North Lawndale Chtr-Christiana,Charter,4,0,140326,0,252,0.0
46681,Walter Henri Dyett High School,Network 17,60,36,3682790,2638576,526,5016.27
66255,ASPIRA Business/Finance Chrtr,Charter,3,0,94826,0,417,0.0
66618,YCCS-Jane Addams Alt HS,,2,0,34938,0,0,0.0
22631,Sadlowski Elem,Network 13,73,44,4370710,3164816,627,5047.54
66107,YCCS-McKinley-Lakeside HS,,2,0,41902,0,0,0.0
66591,Montessori Schl-Englwd Chrtr,,2,0,41902,0,0,0.0
13727,CW - Early College and Career,,18,4,1417392,305142,0,0.0
63144,Excel Academy Southwest,,1,0,21968,0,0,0.0
66629,YCCS-Youth Connection Acad HS,,2,0,39261,0,0,0.0
66617,YCCS-Innovations of Art Integr,,2,0,46573,0,0,0.0
66623,YCCS-Sullivan House Alt HS,,2,0,31928,0,0,0.0
66627,YCCS-West Town Acad Alt HS,,1,0,25106,0,0,0.0
66614,YCCS-Community Youth Dev Inst,,1,0,23537,0,0,0.0
10898,CW Social and Emotional Lrning,,28,0,1680250,0,0,0.0
63021,Plato Learning Academy,,3,0,57662,0,0,0.0
11551,Instructional Supports,,8,0,759800,0,0,0.0
63143,Excel Academy of Woodlawn,,1,0,21968,0,0,0.0
66631,YCCS-Chatham Academy,,2,0,59564,0,0,0.0
10415,Chief Operating Officer,,2,0,363000,0,0,0.0
26181,Bronzeville Classical,Network 9,29,15,1694068,1046297,455,2299.55
23521,Sor Juana Ines de la Cruz ES,Network 8,26,14,1763509,1195101,542,2204.98
2671,Network 17,,3,0,144675,0,0,0.0
2641,Network 14,,4,0,365500,0,0,0.0
63161,Little Black Pearl,,1,0,21968,0,0,0.0
2651,Network 15,,3,0,323175,0,0,0.0
10465,Chief Equity Office,,6,0,514500,0,0,0.0
46691,Englewood STEM HS,Network 16,59,29,3499759,2089550,659,3170.79
2661,Network 16,,4,0,317628,0,0,0.0
66441,Urban Prep Acad for Yng Mn-Chr,,3,0,94826,0,0,0.0
12120,Office of Portfolio Management,,3,0,330000,0,0,0.0
14010,Chief Administrative Officer,,1,0,0,0,0,0.0
12470,City Wide Pension & Liab Ins,,6,0,0,0,0,0.0
25251,,,1,0,0,0,0,0.0
