Dept ID,Department,Network,Total Staff,Teaching Staff,Total Staff Budget,Teaching Staff Budget,Students,Teacher Spending Per Student
24601,Mount Vernon School,Network 13,31,19,1699987,1105645,215,5142.57
25571,George B Swift Specialty Schoo,Network 2,70,51,4244824,3478229,512,6793.4
23351,Jesse Owens Elem Comm Academy,Network 13,48,23,2633029,1612113,323,4991.07
32081,Ashburn Community Area School,Network 10,57,36,3587696,2626353,310,8472.1
23441,John Gregory School,Network 5,41,22,2409714,1583804,237,6682.7
31081,Stephen F Gale Comm Academy,Network 2,47,23,2456660,1424722,338,4215.17
25991,Joseph Brennemann School,Network 2,62,32,2992084,1880511,473,3975.73
23801,William G Hibbard School,Network 1,85,58,5590748,4486279,840,5340.83
24131,Wendell E Green School,Network 11,40,22,2417336,1607624,277,5803.69
24621,John B Murphy School,Network 1,53,37,3108248,2340354,526,4449.35
32021,Lionel Hamptn Fin/Perf Art Sch,Network 10,55,36,3469191,2612922,417,6266.06
23211,Eugene Field School,Network 2,21,13,859330,469542,128,3668.31
29131,Hawthorne Scholastic Academy,Network 4,57,30,3546017,2088852,646,3233.5
23241,Fort Dearborn School,Network 11,41,23,2405145,1683473,323,5212.0
26431,Edward H White,Network 13,20,11,1147427,688057,117,5880.85
23221,John Fiske School,Network 9,49,30,2919344,2065698,361,5722.16
25391,Theophilus Schmid School,Network 12,28,18,1524802,1092230,175,6241.29
22431,Burnham/Anthony Inclusive Acad,Network 13,60,33,2956917,2105319,370,5690.02
25751,James Ward School,Network 6,56,36,2934408,2248388,491,4579.23
31061,Ralph H Metcalfe Com Acad Sch,Network 13,38,21,2406894,1593033,319,4993.83
25111,Peter A Reinberg School,Network 1,88,61,5430008,4311927,750,5749.2
24311,George Manierre School,Network 4,48,25,2805032,1875666,267,7024.99
29291,Stone Scholastic Academy,Network 2,63,33,3761506,2049343,554,3699.19
26191,Arthur R Ashe Jr School,Network 12,30,18,1921987,1322670,346,3822.75
41121,Northwest Middle,Network 3,49,29,2643800,1800806,537,3353.43
23411,Josefa Ortiz De Dominguez Elementary School New Gary,Network 7,59,34,3364122,2436236,386,6311.5
29251,John J Pershing East Mag Sch,Network 9,55,39,3531687,2847669,409,6962.53
22721,Frederic Chopin School,Network 5,61,34,3650226,2585299,309,8366.67
23921,Friedrich L Jahn School,Network 4,43,28,2302246,1701463,330,5155.93
29051,Leif Ericson Scholastic Academ,Network 5,47,28,3020376,2098851,301,6972.94
23501,Alexander Hamilton School,Network 4,48,32,2871439,2127941,502,4238.92
22191,George Rogers Clark School,ISP,31,19,1703824,1242955,136,9139.35
23721,Charles R Henderson School,Network 8,29,20,1838524,1347252,225,5987.79
26701,Fairfield Academy,Network 10,51,33,2610810,1827970,470,3889.32
24791,James Otis School,Network 6,61,35,3356301,2349350,348,6751.02
23551,Sharon Christa Mcauliffe Schoo,Network 4,68,48,4002800,3138611,496,6327.82
24511,Ellen Mitchell School,ISP,41,25,2337417,1659771,445,3729.82
31151,Charles Kozminski Com Acad,Network 9,27,16,1608485,1187870,238,4991.03
26771,Belmont-Cragin School,Network 3,63,34,3132928,2077371,524,3964.42
24991,Laura S Ward School,Network 5,55,31,2722765,1768535,266,6648.61
29031,Stephen Decatur Classical Scho,Network 2,22,11,1278829,645106,337,1914.27
22221,Hiram H Belding School,,49,35,2986708,2309975,0,0.0
30071,Blair Early Childhood Center,,60,23,3160515,1688655,0,0.0
23731,Patrick Henry School,Network 1,49,34,2684994,2051940,407,5041.61
26201,John T Mccutcheon School,Network 2,66,37,3435841,2266428,314,7217.94
26351,Genevieve Melody School,Network 5,57,26,3251080,1802842,315,5723.31
26441,Amelia Earhart Opt for Know Sc,Network 12,23,13,1503478,1008512,186,5422.13
29211,Annie Keller Regional Gifted Magnet School,Network 10,21,12,1364236,875440,221,3961.25
22151,Clara W Barton School,Network 11,46,27,2779006,2014684,403,4999.22
30121,Wilma G Rudolph Learning Center,,46,14,2517188,1104329,0,0.0
31041,Crown Comm Acad Fine Arts Ct,Network 5,33,18,1821437,1207916,106,11395.41
23791,Agustin Lara Academy,ISP,49,29,2973949,2111583,298,7085.86
53071,George Westinghouse High School,Network 15,111,74,6284825,4587073,1259,3643.43
26321,Benjamin E Mays Academy,Network 11,43,25,2361620,1676100,268,6254.11
24371,Michael Faraday School,Network 5,32,17,1717388,1137343,172,6612.46
24651,Jane A Neil School,Network 12,66,26,3042083,1569419,229,6853.36
26061,Jackie R Robinson School,Network 9,23,12,1260398,764593,100,7645.93
22651,George F Cassell School,ISP,52,26,3040664,1926767,338,5700.49
11672,Diverse Lrn Pupil Pers Service,,79,9,5477451,649782,0,0.0
25811,Daniel S Wentworth School,,55,31,3294812,2235474,0,0.0
41041,Francisco I Madero Mid School,Network 7,33,15,1991107,858695,223,3850.64
23511,John H Hamline School,Network 8,63,36,3109578,2068192,522,3962.1
22641,Ira F Aldridge School,Network 13,25,15,1163062,798517,203,3933.58
24551,Bernhard Moos School,Network 5,56,38,2729717,2025732,436,4646.15
22361,Charles S Brownell School,Network 12,24,11,1371528,789455,141,5598.95
53111,Manley Career Comm Academy HS,Network 15,25,11,1568864,853580,137,6230.53
46491,Bowen High School,Network 17,50,20,2816366,1441258,255,5652.01
55011,Phoenix Military Academy,ISP,64,40,3589923,2267986,381,5952.7
25041,George M Pullman School,Network 13,43,22,2234100,1580696,276,5727.17
31301,Claremont Academy,Network 10,62,35,3710234,2672531,307,8705.34
49091,Hope College Prep HS,,37,14,1837641,935728,0,0.0
23881,Paul Cuffe Elementary School,Network 11,33,21,2408090,1758632,216,8141.83
55171,School of Social Justice (at Little Village),Network 15,40,25,2188892,1564722,286,5471.05
55151,"Infinity Mth, Sci and Tech HS",Network 15,41,31,2659079,1999952,411,4866.03
55191,Bronzeville Schol Institute,Network 17,32,22,2177716,1651131,121,13645.71
55181,Multicultural Arts High School,Network 15,32,25,1540689,1238607,262,4727.52
55161,Daniel Hale Wms Prp Sch of Med,Network 17,32,19,2021444,1504590,84,17911.79
26751,Johnnie Colemon School,Network 13,28,17,1884758,1390035,157,8853.73
23631,Woodlawn Community,Network 9,21,13,1335578,958393,150,6389.27
22071,New Field School,Network 2,72,45,4293681,3217776,479,6717.71
22621,George Washington Carver Elem,Network 13,57,33,3191743,2413879,440,5486.08
24811,Wells Preparatory School,Network 9,43,26,2538544,1847303,311,5939.89
26371,MLK Academy of Social Justice,Network 11,28,11,1416744,721202,198,3642.43
46481,Chicago Academy High School,Network 14,51,36,3196716,2590304,589,4397.84
25061,Ravenswood School,Network 2,54,37,3385333,2599185,478,5437.63
26461,Evergreen Academy School,Network 8,34,22,2076945,1473883,197,7481.65
26821,Calmeca Acad of Arts & Dual Lg,Network 8,78,49,4273228,3171543,582,5449.37
29111,A Philip Randolph Magnet Schoo,Network 11,45,30,2869484,2230080,305,7311.73
46461,Spry Community Links High School,Network 16,22,15,1423237,937329,85,11027.41
32031,National Teachers' Academy (NTA),Network 6,63,43,3713645,2841213,696,4082.2
45221,Rickover Naval Academy,ISP,52,32,3349083,2086671,537,3885.78
46121,Paul Robeson High School,,26,12,408112,52601,0,0.0
46471,Al Raby High School,Network 15,57,31,2762794,1800604,122,14759.07
22951,Dewey Academy Of Multiclt Stud,Network 8,50,27,2486839,1525848,247,6177.54
12670,City Wide Education General,,169,151,11151029,9703223,0,0.0
11880,Facility Opers & Maint - City Wide,,1102,0,51288126,0,0,0.0
11940,School Transportation CW,,814,0,10718840,0,0,0.0
23771,Theodore Herzl School,Network 7,92,42,3440926,1729840,402,4303.09
10615,CW Safety and Security,,148,0,5436862,0,0,0.0
12050,Nutrition Support Services - City Wide,,329,0,6949747,0,0,0.0
12410,Corporate Accounting,,31,0,2169070,0,0,0.0
11890,CPS Warehouse,,29,0,2045595,0,0,0.0
11540,Language & Cultural Education - City Wide,,25,0,2135886,0,0,0.0
66281,Chicago Math & Sci Cht Schs,Charter,2,0,41239,0,608,0.0
14050,Office of Student Health & Wellness,,84,0,4278434,0,0,0.0
66291,"Architecture, Construction, and Engineering (ACE) Technical Charter School",,5,0,50761,0,0,0.0
23641,Wendell Smith School,Network 13,37,21,2140437,1473207,327,4505.21
24781,Brian Piccolo Elementary School,Network 5,62,41,2937916,2037967,578,3525.93
26521,Amos A Stagg School,Network 11,41,25,2207701,1548883,359,4314.45
23271,Melville W Fuller School,Network 9,38,23,1851296,1242621,274,4535.1
10610,Safety & Security,,44,0,2574930,0,0,0.0
66171,Young Women Lead Charter Schoo,,2,0,66204,0,0,0.0
24341,Marquette Elementary,Network 10,122,69,5756920,3722255,947,3930.56
25412,Bernice F Joyner Child-Parent- Center Br - Smyth,,1,0,41266,0,0,0.0
24011,Pablo Casals School,Network 5,47,31,2351691,1652696,301,5490.69
12620,Grant Funded Programs Office,,17,0,1220630,0,0,0.0
52011,World Language High School (at Little Village),Network 15,38,27,2288544,1727029,406,4253.76
26791,Tarkington School of Excellence,Network 10,96,61,4999457,3573984,775,4611.59
26861,Uplift Community High School,Network 14,46,25,2330631,1384180,234,5915.28
26881,Suder Montessori Magnet School,Network 6,56,26,2787373,1555591,446,3487.85
66351,ASPIRA Charter-Haugan Middle,,5,0,120798,0,0,0.0
66321,University of Chicago Charter School - Donoghue Campus,,4,0,99067,0,0,0.0
66151,Alain Locke Charter School,,3,0,53052,0,0,0.0
46521,Devry University Adv Academy,,13,9,916238,612221,0,0.0
26891,Velma Thomas Early Child Ctr,,35,17,1601173,835753,0,0.0
66331,Erie Elementary Charter School,,2,0,36765,0,0,0.0
12510,Information & Technology Svcs,,127,0,9982245,0,0,0.0
10210,Law Office,,81,0,6499665,0,0,0.0
11010,Talent Office,,97,1,6227109,110806,0,0.0
11201,Access and Enrollment,,17,0,1150334,0,0,0.0
10110,Board of Trustees,,7,0,679810,0,0,0.0
10430,Internal Audit & Compliance,,17,0,1072189,0,0,0.0
15010,School Support Center,,105,0,4913522,0,0,0.0
12210,Procurement and Contracts,,20,0,1522769,0,0,0.0
12010,Nutrition Support Services,,26,0,1504044,0,0,0.0
10910,LSC Relations,,12,0,724161,0,0,0.0
5261,Department of JROTC,,11,0,972605,0,0,0.0
10320,Inspector General,,19,0,1384200,0,0,0.0
11360,Early Childhood,,7,0,531000,0,0,0.0
12430,Accounts Payable,,7,0,433757,0,0,0.0
10510,Communications Office,,16,0,1020545,0,0,0.0
11610,Diverse Learner Supt&Svcs,,58,0,4514866,0,0,0.0
11870,Transportation,,34,0,1869829,0,0,0.0
12610,Budget & Management Office,,19,0,1498880,0,0,0.0
12625,CW - Grant Funded Pgms Office,,10,0,519114,0,0,0.0
12450,Payroll Services,,24,0,1531762,0,0,0.0
25341,William T. Sherman Elementary School of Excellence,Network 8,32,17,1294247,738881,210,3518.48
12440,Treasury,,9,0,783700,0,0,0.0
11910,Real Estate,,5,0,362550,0,0,0.0
49161,TEAM Englewood Community Academy,,28,12,1507409,907236,0,0.0
29411,Frazier Intl Baccl Mag School,ISP,25,19,1473223,1160046,129,8992.6
46621,VOISE Academy HS,Network 15,42,20,2443518,1508599,153,9860.11
23581,John Harvard Elem Sch of Excel,Network 11,47,23,2400088,1462951,359,4075.09
12150,City Wide Capital Operations,,7,0,688500,0,0,0.0
49131,Collins Academy High School,Network 15,43,24,2108140,1382044,241,5734.62
26901,Frazier Prepartatory Academy,,4,0,108222,0,0,0.0
66254,ASPIRA Charter - Early College Campus,Charter,2,0,41020,0,266,0.0
29101,LaSalle Language Magnet School,ISP,60,39,3996833,3077256,582,5287.34
29391,Davis Magnet School,ISP,29,16,1457222,949771,130,7305.94
23281,Robert Fulton School,Network 8,39,25,2425774,1768172,331,5341.91
12280,Business Diversity,,6,0,484250,0,0,0.0
26921,Disney II Magnet School,Network 14,109,72,6004709,4529265,427,10607.27
28151,Orr Academy,Network 15,39,22,2351248,1666343,308,5410.21
26091,Morton School of Excellence,Network 5,43,21,2104136,1323096,258,5128.29
23851,Julia Ward Howe School,Network 3,49,27,2394511,1539839,342,4502.43
28081,Edison Park Elementary School,Network 1,58,34,3166080,2228689,399,5585.69
11510,Language & Cultural Education,,5,0,517600,0,0,0.0
11860,Facility Operations & Maint,,7,0,610721,0,0,0.0
15500,Planning and Data Management,,6,0,485000,0,0,0.0
10811,School Quality Measurement,,15,0,1144733,0,0,0.0
22841,Anna R. Langford Comm Acad,Network 11,32,17,1942379,1335128,158,8450.18
46151,Harper High School,,30,12,1661227,911783,0,0.0
63011,Global Citizenship School,,6,0,138150,0,0,0.0
26541,Carter G Woodson South,Network 9,43,24,2523486,1716811,281,6109.65
14060,Family & Community Engagement,,32,0,2161008,0,0,0.0
45231,Air Force Academy High School,Network 16,39,21,2555169,1546574,142,10891.38
22441,Irene C. Hernandez Middle Schl,ISP,89,59,5169066,3828925,712,5377.68
22251,South Shore Fine Arts Academy,Network 12,55,29,2749770,1818656,211,8619.23
26141,John Fostr Dulles Sch of Excel,Network 9,60,31,2650054,1608070,656,2451.33
26231,James W Johnson Sch of Excel,Network 5,48,30,2603749,1856018,171,10853.88
22591,Skinner North,Network 4,43,28,2536843,1908202,513,3719.7
22581,Dr. Jorge Prieto Math & Sci Ac,Network 3,93,65,5650329,4523390,693,6527.26
22451,Hughes/Davis,Network 13,65,37,3892091,2700185,434,6221.66
46111,Christian Fenger Academy,Network 17,35,15,2110467,1148019,214,5364.59
10710,Executive Office,,8,0,1023000,0,0,0.0
63031,Hope Institute Learning Academy,,4,0,93780,0,0,0.0
63081,EPIC Academy,Charter,2,0,39558,0,262,0.0
63041,Kwame Nkrumah Academy,,2,0,35990,0,0,0.0
11210,Assessment,,10,0,761357,0,0,0.0
10450,Intergovernmental Relations,,10,0,1013600,0,0,0.0
2541,Principal Quality,,48,0,3090208,0,0,0.0
22291,Myra Bradwell Schl of Excellen,Network 12,55,29,2665484,1769978,477,3710.65
22341,Federico Garcia Lorca Elementary School,Network 4,71,48,4334030,3403189,618,5506.79
23061,George W Curtis School,Network 13,58,32,2861003,1799462,331,5436.46
22931,Charles S Deneen School,Network 12,56,27,2243025,1412739,413,3420.69
22921,Mariano Azuela Elementary School,Network 10,82,51,4416847,3093412,662,4672.87
22381,West Ridge Elementary School,ISP,85,53,4431770,3282441,596,5507.43
22691,Marvin Camras Elementary School,ISP,91,64,5558940,4467045,692,6455.23
46261,Wendell Phillips Academy,Network 17,75,43,4191258,2604113,444,5865.13
46101,Eric Solorio Academy High School,Network 15,125,79,6698788,4757359,1242,3830.4
47041,John Marshall Metro High Schoo,Network 15,50,29,3041592,2013521,198,10169.27
13725,Early College and Career,,28,0,2335105,0,0,0.0
11116,AUSL Program Support,,45,40,1213599,676029,0,0.0
12460,Risk Management,,1,0,90000,0,0,0.0
63091,Chicago Tech Academy HS,Contract,2,0,60618,0,342,0.0
66442,Urbn Prp Chrt HS-Yng Men-Brnzv,Charter,2,0,45209,0,154,0.0
22711,STEM Magnet Academy,ISP,44,33,2493037,1948355,406,4798.93
46631,South Shore Intl Colg Prep HS,Network 17,72,41,4478076,3101304,622,4986.03
63071,Urban Prep Chr Acd Yng Mn-West,,3,0,56381,0,0,0.0
63051,Chicago High School for the Arts,Contract,6,0,170755,0,574,0.0
10845,"Magnet, Gifted and IB Programs",,7,0,676594,0,0,0.0
10895,Social and Emotional Learning,,9,0,796510,0,0,0.0
11371,Student Support and Engagement,,22,0,1239328,0,0,0.0
11551,Instructional Supports,,13,0,1125667,0,0,0.0
10871,STEM Programs,,13,0,1015500,0,0,0.0
13700,Literacy,,7,0,684638,0,0,0.0
10813,Soc Science & Civic Engagement,,8,0,554000,0,0,0.0
10890,Arts,,5,0,409100,0,0,0.0
13737,Sports Administration and Facilities Management - City Wide,,17,0,912596,0,0,0.0
10850,Counseling & Pstsecondary Adv,,22,0,1721450,0,0,0.0
10810,Office of Teaching & Learning,,6,0,467000,0,0,0.0
66113,U of C Chrt - Woodson Sth Camp,,2,0,53553,0,0,0.0
11110,Network Support,,22,0,2160627,0,0,0.0
10875,CW-Pathwys to Collge & Careers,,38,4,2018715,324597,0,0.0
10816,Chief Education Office,,5,0,583700,0,0,0.0
13610,Innovation and Incubation,,14,0,979200,0,0,0.0
66031,KIPP - Create College Prep,,2,0,43813,0,0,0.0
27091,James Shields Middle School,Network 8,63,38,3778390,2836666,337,8417.42
11070,Talent Office - Citywide,,15,0,1433100,0,0,0.0
46611,Sarah Goode HS,Network 16,86,59,5125385,3854163,985,3912.85
66261,KIPP Ascend Charter School,,3,0,61293,0,0,0.0
10855,CW-Counseling & Pstsecondry Ad,,29,0,1278553,0,0,0.0
46551,Back of the Yards,ISP,101,62,5418605,3422921,1068,3205.03
22611,William W Carter School,Network 9,39,22,1750235,1061592,245,4333.02
22671,Thomas Chalmers Specialty Sch,Network 5,43,24,2022816,1413949,187,7561.22
24751,Isabell C O'Keeffe School,Network 12,72,39,3161949,1890375,548,3449.59
24151,Leslie Lewis School,Network 3,51,31,2444292,1774021,356,4983.23
46641,Richard T Crane Med Tech HS,Network 15,50,33,2655895,1989665,308,6459.95
66112,U of C Chr-Woodlawn,Charter,5,0,83923,0,684,0.0
66691,Intrinsic Schools Charter,Charter,6,0,109394,0,959,0.0
63141,Chicago Excel/Camelot,,3,0,53914,0,0,0.0
2421,Network 2,,10,0,1005030,0,0,0.0
2431,Network 3,,14,0,1221855,0,0,0.0
2441,Network 4,,10,0,788738,0,0,0.0
2451,Network 5,,11,0,977425,0,0,0.0
2471,Network 7,,11,0,867502,0,0,0.0
2481,Network 8,,15,0,881309,0,0,0.0
2511,Network 11,,13,0,1249379,0,0,0.0
2521,Network 12,,10,0,828990,0,0,0.0
2531,Network 13,,12,0,1194999,0,0,0.0
2411,Network 1,,11,0,771871,0,0,0.0
2461,Network 6,,11,0,846432,0,0,0.0
2491,Network 9,,14,0,1151815,0,0,0.0
2501,Network 10,,11,0,953674,0,0,0.0
13727,Early College and Career - City Wide,,12,5,740482,324982,0,0.0
11674,Diverse Lrn Quality Instruct,,63,0,5578151,0,0,0.0
26301,Ronald E Mcnair Academic Cente,Network 3,66,29,2943702,1538582,296,5197.94
23451,Walter Q Gresham Elementary SchoolÂ of Excellence,Network 11,39,21,1807019,1005556,292,3443.7
26051,Anton Dvorak Specialty Academy,Network 7,48,25,2254753,1282060,263,4874.76
10870,College and Career Success Off,,4,0,435000,0,0,0.0
49121,Little Village Multiplex,,3,1,196658,90681,0,0.0
63181,Horizon Science Academy-Southw,Charter,3,0,60958,0,735,0.0
66941,Foundations College Prep,,2,0,36765,0,0,0.0
13740,Strategic Schl Supt Srvcs,,3,0,90000,0,0,0.0
10406,Freedom of Information Act Off,,5,0,353000,0,0,0.0
66951,Great Lakes Academy,,2,0,30507,0,0,0.0
11810,Finance,,2,0,295000,0,0,0.0
66091,North Lawndale Chtr-Christiana,Charter,4,0,84171,0,252,0.0
46681,Walter Henri Dyett High School,Network 17,36,20,1947375,1339446,526,2546.48
66255,ASPIRA Business/Finance Chrtr,Charter,3,0,83353,0,417,0.0
66911,Charter for Chgo Edu Partners,,3,0,66678,0,0,0.0
66618,YCCS-Jane Addams Alt HS,,2,0,27649,0,0,0.0
22631,Southeast Area School,Network 13,50,34,2692804,2043182,627,3258.65
10825,Dept. of Personalized Learning,,11,0,858000,0,0,0.0
63161,Little Black Pearl,,1,0,20007,0,0,0.0
66107,YCCS-McKinley-Lakeside HS,,2,0,38162,0,0,0.0
66591,Montessori Schl-Englwd Chrtr,,2,0,38162,0,0,0.0
11405,Computer Science,,17,4,942130,113130,0,0.0
10898,CW Social and Emotional Lrning,,20,0,1634200,0,0,0.0
63144,Excel Academy Southwest,,1,0,20007,0,0,0.0
66629,YCCS-Youth Connection Acad HS,,2,0,15749,0,0,0.0
66617,YCCS-Innovations of Art Integr,,2,0,42416,0,0,0.0
66623,YCCS-Sullivan House Alt HS,,2,0,29078,0,0,0.0
66627,YCCS-West Town Acad Alt HS,,1,0,22865,0,0,0.0
66614,YCCS-Community Youth Dev Inst,,1,0,21436,0,0,0.0
14010,Chief Administrative Officer,,1,0,195000,0,0,0.0
63021,Plato Learning Academy,,5,0,89279,0,0,0.0
63143,Excel Academy of Woodlawn,,1,0,20007,0,0,0.0
66631,YCCS-Chatham Academy,,2,0,45209,0,0,0.0
12470,City Wide Pension & Liab Ins,,6,0,39513,0,0,0.0
10415,Chief Operating Officer,,2,0,320000,0,0,0.0
14040,External Affairs & Partnership,,1,0,0,0,0,0.0
